encoder_embed_dim,encoder_layer_num,encoder_ffn_embed_dim_0,encoder_ffn_embed_dim_1,encoder_ffn_embed_dim_2,encoder_ffn_embed_dim_3,encoder_ffn_embed_dim_4,encoder_ffn_embed_dim_5,encoder_ffn_embed_dim_6,encoder_ffn_embed_dim_7,encoder_ffn_embed_dim_8,encoder_ffn_embed_dim_9,encoder_ffn_embed_dim_10,encoder_ffn_embed_dim_11,encoder_self_attention_heads_0,encoder_self_attention_heads_1,encoder_self_attention_heads_2,encoder_self_attention_heads_3,encoder_self_attention_heads_4,encoder_self_attention_heads_5,encoder_self_attention_heads_6,encoder_self_attention_heads_7,encoder_self_attention_heads_8,encoder_self_attention_heads_9,encoder_self_attention_heads_10,encoder_self_attention_heads_11,latency,temp
480.0,6.0,512.0,3072.0,3072.0,1024.0,2048.0,512.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,8.0,2.0,6.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.5063623046875,31.0
480.0,6.0,512.0,3072.0,3072.0,1024.0,2048.0,512.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,8.0,2.0,6.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.4048408203125,29.0
768.0,10.0,3072.0,512.0,1024.0,1024.0,1024.0,3072.0,1024.0,512.0,3072.0,512.0,-1.0,-1.0,8.0,8.0,2.0,4.0,4.0,4.0,2.0,6.0,2.0,6.0,-1.0,-1.0,10.6810087890625,27.0
768.0,10.0,3072.0,512.0,1024.0,1024.0,1024.0,3072.0,1024.0,512.0,3072.0,512.0,-1.0,-1.0,8.0,8.0,2.0,4.0,4.0,4.0,2.0,6.0,2.0,6.0,-1.0,-1.0,10.2265107421875,32.0
768.0,10.0,3072.0,512.0,1024.0,1024.0,1024.0,3072.0,1024.0,512.0,3072.0,512.0,-1.0,-1.0,8.0,8.0,2.0,4.0,4.0,4.0,2.0,6.0,2.0,6.0,-1.0,-1.0,10.6250546875,33.0
768.0,10.0,3072.0,512.0,1024.0,1024.0,1024.0,3072.0,1024.0,512.0,3072.0,512.0,-1.0,-1.0,8.0,8.0,2.0,4.0,4.0,4.0,2.0,6.0,2.0,6.0,-1.0,-1.0,10.660412109375,32.0
768.0,10.0,3072.0,512.0,1024.0,1024.0,1024.0,3072.0,1024.0,512.0,3072.0,512.0,-1.0,-1.0,8.0,8.0,2.0,4.0,4.0,4.0,2.0,6.0,2.0,6.0,-1.0,-1.0,10.74109375,32.0
360.0,8.0,3072.0,2048.0,2048.0,1024.0,1024.0,1024.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,8.0,8.0,6.0,8.0,2.0,8.0,12.0,12.0,-1.0,-1.0,-1.0,-1.0,5.61457470703125,28.0
360.0,8.0,3072.0,2048.0,2048.0,1024.0,1024.0,1024.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,8.0,8.0,6.0,8.0,2.0,8.0,12.0,12.0,-1.0,-1.0,-1.0,-1.0,4.9484853515625,31.0
360.0,8.0,3072.0,2048.0,2048.0,1024.0,1024.0,1024.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,8.0,8.0,6.0,8.0,2.0,8.0,12.0,12.0,-1.0,-1.0,-1.0,-1.0,5.161177734375,30.0
360.0,8.0,3072.0,2048.0,2048.0,1024.0,1024.0,1024.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,8.0,8.0,6.0,8.0,2.0,8.0,12.0,12.0,-1.0,-1.0,-1.0,-1.0,5.1452802734375,31.0
360.0,8.0,3072.0,2048.0,2048.0,1024.0,1024.0,1024.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,8.0,8.0,6.0,8.0,2.0,8.0,12.0,12.0,-1.0,-1.0,-1.0,-1.0,5.551849609375,31.0
360.0,12.0,2048.0,1024.0,512.0,1024.0,2048.0,1024.0,1024.0,2048.0,3072.0,2048.0,512.0,2048.0,4.0,2.0,6.0,4.0,10.0,12.0,10.0,8.0,2.0,4.0,4.0,4.0,6.43621875,28.0
360.0,12.0,2048.0,1024.0,512.0,1024.0,2048.0,1024.0,1024.0,2048.0,3072.0,2048.0,512.0,2048.0,4.0,2.0,6.0,4.0,10.0,12.0,10.0,8.0,2.0,4.0,4.0,4.0,5.921037109375,31.0
360.0,12.0,2048.0,1024.0,512.0,1024.0,2048.0,1024.0,1024.0,2048.0,3072.0,2048.0,512.0,2048.0,4.0,2.0,6.0,4.0,10.0,12.0,10.0,8.0,2.0,4.0,4.0,4.0,6.6615908203125,32.0
360.0,12.0,2048.0,1024.0,512.0,1024.0,2048.0,1024.0,1024.0,2048.0,3072.0,2048.0,512.0,2048.0,4.0,2.0,6.0,4.0,10.0,12.0,10.0,8.0,2.0,4.0,4.0,4.0,6.0949208984375,31.0
360.0,12.0,2048.0,1024.0,512.0,1024.0,2048.0,1024.0,1024.0,2048.0,3072.0,2048.0,512.0,2048.0,4.0,2.0,6.0,4.0,10.0,12.0,10.0,8.0,2.0,4.0,4.0,4.0,6.35165380859375,32.0
480.0,12.0,3072.0,1024.0,1024.0,3072.0,512.0,3072.0,3072.0,3072.0,512.0,3072.0,512.0,3072.0,10.0,8.0,2.0,6.0,8.0,10.0,10.0,12.0,8.0,6.0,8.0,12.0,9.6771689453125,28.0
480.0,12.0,3072.0,1024.0,1024.0,3072.0,512.0,3072.0,3072.0,3072.0,512.0,3072.0,512.0,3072.0,10.0,8.0,2.0,6.0,8.0,10.0,10.0,12.0,8.0,6.0,8.0,12.0,9.1688212890625,32.0
480.0,12.0,3072.0,1024.0,1024.0,3072.0,512.0,3072.0,3072.0,3072.0,512.0,3072.0,512.0,3072.0,10.0,8.0,2.0,6.0,8.0,10.0,10.0,12.0,8.0,6.0,8.0,12.0,9.2492353515625,31.0
480.0,12.0,3072.0,1024.0,1024.0,3072.0,512.0,3072.0,3072.0,3072.0,512.0,3072.0,512.0,3072.0,10.0,8.0,2.0,6.0,8.0,10.0,10.0,12.0,8.0,6.0,8.0,12.0,9.3169208984375,32.0
480.0,12.0,3072.0,1024.0,1024.0,3072.0,512.0,3072.0,3072.0,3072.0,512.0,3072.0,512.0,3072.0,10.0,8.0,2.0,6.0,8.0,10.0,10.0,12.0,8.0,6.0,8.0,12.0,9.47773828125,32.0
480.0,10.0,3072.0,2048.0,2048.0,512.0,1024.0,3072.0,512.0,3072.0,512.0,512.0,-1.0,-1.0,6.0,8.0,12.0,8.0,12.0,2.0,10.0,2.0,12.0,10.0,-1.0,-1.0,7.87272314453125,28.0
480.0,10.0,3072.0,2048.0,2048.0,512.0,1024.0,3072.0,512.0,3072.0,512.0,512.0,-1.0,-1.0,6.0,8.0,12.0,8.0,12.0,2.0,10.0,2.0,12.0,10.0,-1.0,-1.0,7.3358173828125,33.0
480.0,10.0,3072.0,2048.0,2048.0,512.0,1024.0,3072.0,512.0,3072.0,512.0,512.0,-1.0,-1.0,6.0,8.0,12.0,8.0,12.0,2.0,10.0,2.0,12.0,10.0,-1.0,-1.0,7.448412109375,33.0
480.0,10.0,3072.0,2048.0,2048.0,512.0,1024.0,3072.0,512.0,3072.0,512.0,512.0,-1.0,-1.0,6.0,8.0,12.0,8.0,12.0,2.0,10.0,2.0,12.0,10.0,-1.0,-1.0,7.51183251953125,31.0
480.0,10.0,3072.0,2048.0,2048.0,512.0,1024.0,3072.0,512.0,3072.0,512.0,512.0,-1.0,-1.0,6.0,8.0,12.0,8.0,12.0,2.0,10.0,2.0,12.0,10.0,-1.0,-1.0,7.65361572265625,31.0
480.0,10.0,512.0,512.0,2048.0,1024.0,3072.0,3072.0,1024.0,1024.0,512.0,1024.0,-1.0,-1.0,8.0,10.0,10.0,8.0,6.0,8.0,6.0,2.0,2.0,12.0,-1.0,-1.0,7.29006689453125,28.0
480.0,10.0,512.0,512.0,2048.0,1024.0,3072.0,3072.0,1024.0,1024.0,512.0,1024.0,-1.0,-1.0,8.0,10.0,10.0,8.0,6.0,8.0,6.0,2.0,2.0,12.0,-1.0,-1.0,6.8236748046875,31.0
480.0,10.0,512.0,512.0,2048.0,1024.0,3072.0,3072.0,1024.0,1024.0,512.0,1024.0,-1.0,-1.0,8.0,10.0,10.0,8.0,6.0,8.0,6.0,2.0,2.0,12.0,-1.0,-1.0,6.6928564453125,31.0
480.0,10.0,512.0,512.0,2048.0,1024.0,3072.0,3072.0,1024.0,1024.0,512.0,1024.0,-1.0,-1.0,8.0,10.0,10.0,8.0,6.0,8.0,6.0,2.0,2.0,12.0,-1.0,-1.0,6.6815947265625,32.0
480.0,10.0,512.0,512.0,2048.0,1024.0,3072.0,3072.0,1024.0,1024.0,512.0,1024.0,-1.0,-1.0,8.0,10.0,10.0,8.0,6.0,8.0,6.0,2.0,2.0,12.0,-1.0,-1.0,7.08107177734375,33.0
360.0,6.0,2048.0,1024.0,1024.0,2048.0,3072.0,512.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.9961201171875,27.0
360.0,6.0,2048.0,1024.0,1024.0,2048.0,3072.0,512.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.941273681640625,31.0
360.0,6.0,2048.0,1024.0,1024.0,2048.0,3072.0,512.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.18483935546875,30.0
360.0,6.0,2048.0,1024.0,1024.0,2048.0,3072.0,512.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.23250927734375,29.0
360.0,6.0,2048.0,1024.0,1024.0,2048.0,3072.0,512.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.31303662109375,30.0
540.0,12.0,1024.0,1024.0,512.0,3072.0,3072.0,2048.0,2048.0,512.0,1024.0,512.0,1024.0,3072.0,4.0,2.0,4.0,10.0,4.0,12.0,4.0,2.0,10.0,6.0,12.0,12.0,9.1289052734375,28.0
540.0,12.0,1024.0,1024.0,512.0,3072.0,3072.0,2048.0,2048.0,512.0,1024.0,512.0,1024.0,3072.0,4.0,2.0,4.0,10.0,4.0,12.0,4.0,2.0,10.0,6.0,12.0,12.0,8.8998212890625,31.0
540.0,12.0,1024.0,1024.0,512.0,3072.0,3072.0,2048.0,2048.0,512.0,1024.0,512.0,1024.0,3072.0,4.0,2.0,4.0,10.0,4.0,12.0,4.0,2.0,10.0,6.0,12.0,12.0,9.1385048828125,31.0
540.0,12.0,1024.0,1024.0,512.0,3072.0,3072.0,2048.0,2048.0,512.0,1024.0,512.0,1024.0,3072.0,4.0,2.0,4.0,10.0,4.0,12.0,4.0,2.0,10.0,6.0,12.0,12.0,8.7955703125,33.0
540.0,12.0,1024.0,1024.0,512.0,3072.0,3072.0,2048.0,2048.0,512.0,1024.0,512.0,1024.0,3072.0,4.0,2.0,4.0,10.0,4.0,12.0,4.0,2.0,10.0,6.0,12.0,12.0,8.841181640625,32.0
600.0,6.0,512.0,512.0,1024.0,3072.0,3072.0,3072.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,12.0,2.0,10.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.783095703125,28.0
600.0,6.0,512.0,512.0,1024.0,3072.0,3072.0,3072.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,12.0,2.0,10.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.43446875,31.0
600.0,6.0,512.0,512.0,1024.0,3072.0,3072.0,3072.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,12.0,2.0,10.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.27586376953125,31.0
600.0,6.0,512.0,512.0,1024.0,3072.0,3072.0,3072.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,12.0,2.0,10.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.56612548828125,31.0
600.0,6.0,512.0,512.0,1024.0,3072.0,3072.0,3072.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,12.0,2.0,10.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.5941904296875,31.0
360.0,12.0,1024.0,512.0,2048.0,1024.0,512.0,2048.0,2048.0,3072.0,512.0,1024.0,2048.0,2048.0,10.0,2.0,6.0,4.0,6.0,4.0,4.0,10.0,4.0,4.0,8.0,10.0,6.39263037109375,28.0
360.0,12.0,1024.0,512.0,2048.0,1024.0,512.0,2048.0,2048.0,3072.0,512.0,1024.0,2048.0,2048.0,10.0,2.0,6.0,4.0,6.0,4.0,4.0,10.0,4.0,4.0,8.0,10.0,6.3893798828125,31.0
360.0,12.0,1024.0,512.0,2048.0,1024.0,512.0,2048.0,2048.0,3072.0,512.0,1024.0,2048.0,2048.0,10.0,2.0,6.0,4.0,6.0,4.0,4.0,10.0,4.0,4.0,8.0,10.0,6.42054345703125,31.0
360.0,12.0,1024.0,512.0,2048.0,1024.0,512.0,2048.0,2048.0,3072.0,512.0,1024.0,2048.0,2048.0,10.0,2.0,6.0,4.0,6.0,4.0,4.0,10.0,4.0,4.0,8.0,10.0,6.637640625,30.0
360.0,12.0,1024.0,512.0,2048.0,1024.0,512.0,2048.0,2048.0,3072.0,512.0,1024.0,2048.0,2048.0,10.0,2.0,6.0,4.0,6.0,4.0,4.0,10.0,4.0,4.0,8.0,10.0,6.46687548828125,31.0
768.0,12.0,3072.0,512.0,512.0,2048.0,512.0,2048.0,2048.0,512.0,1024.0,3072.0,1024.0,512.0,8.0,6.0,8.0,12.0,6.0,4.0,12.0,8.0,2.0,4.0,8.0,8.0,11.6066181640625,28.0
768.0,12.0,3072.0,512.0,512.0,2048.0,512.0,2048.0,2048.0,512.0,1024.0,3072.0,1024.0,512.0,8.0,6.0,8.0,12.0,6.0,4.0,12.0,8.0,2.0,4.0,8.0,8.0,11.9748115234375,32.0
768.0,12.0,3072.0,512.0,512.0,2048.0,512.0,2048.0,2048.0,512.0,1024.0,3072.0,1024.0,512.0,8.0,6.0,8.0,12.0,6.0,4.0,12.0,8.0,2.0,4.0,8.0,8.0,11.4594482421875,33.0
768.0,12.0,3072.0,512.0,512.0,2048.0,512.0,2048.0,2048.0,512.0,1024.0,3072.0,1024.0,512.0,8.0,6.0,8.0,12.0,6.0,4.0,12.0,8.0,2.0,4.0,8.0,8.0,11.716849609375,33.0
768.0,12.0,3072.0,512.0,512.0,2048.0,512.0,2048.0,2048.0,512.0,1024.0,3072.0,1024.0,512.0,8.0,6.0,8.0,12.0,6.0,4.0,12.0,8.0,2.0,4.0,8.0,8.0,11.7516220703125,33.0
360.0,12.0,1024.0,512.0,1024.0,512.0,1024.0,512.0,1024.0,512.0,2048.0,2048.0,3072.0,512.0,2.0,8.0,4.0,2.0,6.0,4.0,10.0,4.0,10.0,8.0,2.0,12.0,5.80776220703125,28.0
360.0,12.0,1024.0,512.0,1024.0,512.0,1024.0,512.0,1024.0,512.0,2048.0,2048.0,3072.0,512.0,2.0,8.0,4.0,2.0,6.0,4.0,10.0,4.0,10.0,8.0,2.0,12.0,5.64545849609375,31.0
360.0,12.0,1024.0,512.0,1024.0,512.0,1024.0,512.0,1024.0,512.0,2048.0,2048.0,3072.0,512.0,2.0,8.0,4.0,2.0,6.0,4.0,10.0,4.0,10.0,8.0,2.0,12.0,5.18227880859375,32.0
360.0,12.0,1024.0,512.0,1024.0,512.0,1024.0,512.0,1024.0,512.0,2048.0,2048.0,3072.0,512.0,2.0,8.0,4.0,2.0,6.0,4.0,10.0,4.0,10.0,8.0,2.0,12.0,5.6504208984375,31.0
360.0,12.0,1024.0,512.0,1024.0,512.0,1024.0,512.0,1024.0,512.0,2048.0,2048.0,3072.0,512.0,2.0,8.0,4.0,2.0,6.0,4.0,10.0,4.0,10.0,8.0,2.0,12.0,5.89209375,31.0
768.0,10.0,512.0,2048.0,3072.0,1024.0,3072.0,1024.0,512.0,1024.0,512.0,1024.0,-1.0,-1.0,6.0,12.0,4.0,12.0,6.0,2.0,8.0,12.0,8.0,8.0,-1.0,-1.0,10.183392578125,28.0
768.0,10.0,512.0,2048.0,3072.0,1024.0,3072.0,1024.0,512.0,1024.0,512.0,1024.0,-1.0,-1.0,6.0,12.0,4.0,12.0,6.0,2.0,8.0,12.0,8.0,8.0,-1.0,-1.0,10.199904296875,32.0
768.0,10.0,512.0,2048.0,3072.0,1024.0,3072.0,1024.0,512.0,1024.0,512.0,1024.0,-1.0,-1.0,6.0,12.0,4.0,12.0,6.0,2.0,8.0,12.0,8.0,8.0,-1.0,-1.0,10.0417685546875,34.0
768.0,10.0,512.0,2048.0,3072.0,1024.0,3072.0,1024.0,512.0,1024.0,512.0,1024.0,-1.0,-1.0,6.0,12.0,4.0,12.0,6.0,2.0,8.0,12.0,8.0,8.0,-1.0,-1.0,10.2856025390625,33.0
768.0,10.0,512.0,2048.0,3072.0,1024.0,3072.0,1024.0,512.0,1024.0,512.0,1024.0,-1.0,-1.0,6.0,12.0,4.0,12.0,6.0,2.0,8.0,12.0,8.0,8.0,-1.0,-1.0,10.0092734375,32.0
540.0,10.0,2048.0,512.0,512.0,3072.0,512.0,512.0,512.0,3072.0,2048.0,1024.0,-1.0,-1.0,12.0,12.0,4.0,10.0,12.0,4.0,10.0,2.0,6.0,12.0,-1.0,-1.0,7.5199814453125,29.0
540.0,10.0,2048.0,512.0,512.0,3072.0,512.0,512.0,512.0,3072.0,2048.0,1024.0,-1.0,-1.0,12.0,12.0,4.0,10.0,12.0,4.0,10.0,2.0,6.0,12.0,-1.0,-1.0,7.649365234375,31.0
540.0,10.0,2048.0,512.0,512.0,3072.0,512.0,512.0,512.0,3072.0,2048.0,1024.0,-1.0,-1.0,12.0,12.0,4.0,10.0,12.0,4.0,10.0,2.0,6.0,12.0,-1.0,-1.0,7.7232392578125,32.0
540.0,10.0,2048.0,512.0,512.0,3072.0,512.0,512.0,512.0,3072.0,2048.0,1024.0,-1.0,-1.0,12.0,12.0,4.0,10.0,12.0,4.0,10.0,2.0,6.0,12.0,-1.0,-1.0,7.34648486328125,32.0
540.0,10.0,2048.0,512.0,512.0,3072.0,512.0,512.0,512.0,3072.0,2048.0,1024.0,-1.0,-1.0,12.0,12.0,4.0,10.0,12.0,4.0,10.0,2.0,6.0,12.0,-1.0,-1.0,7.5118623046875,31.0
360.0,10.0,2048.0,1024.0,3072.0,3072.0,512.0,512.0,3072.0,512.0,2048.0,1024.0,-1.0,-1.0,6.0,10.0,6.0,6.0,2.0,10.0,6.0,4.0,8.0,10.0,-1.0,-1.0,6.33478369140625,28.0
360.0,10.0,2048.0,1024.0,3072.0,3072.0,512.0,512.0,3072.0,512.0,2048.0,1024.0,-1.0,-1.0,6.0,10.0,6.0,6.0,2.0,10.0,6.0,4.0,8.0,10.0,-1.0,-1.0,6.04527392578125,30.0
360.0,10.0,2048.0,1024.0,3072.0,3072.0,512.0,512.0,3072.0,512.0,2048.0,1024.0,-1.0,-1.0,6.0,10.0,6.0,6.0,2.0,10.0,6.0,4.0,8.0,10.0,-1.0,-1.0,6.01888134765625,31.0
360.0,10.0,2048.0,1024.0,3072.0,3072.0,512.0,512.0,3072.0,512.0,2048.0,1024.0,-1.0,-1.0,6.0,10.0,6.0,6.0,2.0,10.0,6.0,4.0,8.0,10.0,-1.0,-1.0,5.9687578125,31.0
360.0,10.0,2048.0,1024.0,3072.0,3072.0,512.0,512.0,3072.0,512.0,2048.0,1024.0,-1.0,-1.0,6.0,10.0,6.0,6.0,2.0,10.0,6.0,4.0,8.0,10.0,-1.0,-1.0,5.91693017578125,31.0
360.0,10.0,1024.0,512.0,3072.0,3072.0,2048.0,3072.0,512.0,3072.0,1024.0,3072.0,-1.0,-1.0,12.0,6.0,6.0,12.0,10.0,2.0,12.0,4.0,6.0,12.0,-1.0,-1.0,6.89815673828125,27.0
360.0,10.0,1024.0,512.0,3072.0,3072.0,2048.0,3072.0,512.0,3072.0,1024.0,3072.0,-1.0,-1.0,12.0,6.0,6.0,12.0,10.0,2.0,12.0,4.0,6.0,12.0,-1.0,-1.0,6.73706103515625,31.0
360.0,10.0,1024.0,512.0,3072.0,3072.0,2048.0,3072.0,512.0,3072.0,1024.0,3072.0,-1.0,-1.0,12.0,6.0,6.0,12.0,10.0,2.0,12.0,4.0,6.0,12.0,-1.0,-1.0,6.58490771484375,31.0
360.0,10.0,1024.0,512.0,3072.0,3072.0,2048.0,3072.0,512.0,3072.0,1024.0,3072.0,-1.0,-1.0,12.0,6.0,6.0,12.0,10.0,2.0,12.0,4.0,6.0,12.0,-1.0,-1.0,6.53629443359375,31.0
360.0,10.0,1024.0,512.0,3072.0,3072.0,2048.0,3072.0,512.0,3072.0,1024.0,3072.0,-1.0,-1.0,12.0,6.0,6.0,12.0,10.0,2.0,12.0,4.0,6.0,12.0,-1.0,-1.0,6.48216650390625,31.0
480.0,12.0,3072.0,3072.0,2048.0,1024.0,512.0,512.0,1024.0,3072.0,3072.0,2048.0,3072.0,2048.0,10.0,4.0,2.0,12.0,10.0,12.0,12.0,10.0,8.0,2.0,12.0,10.0,9.1680185546875,28.0
480.0,12.0,3072.0,3072.0,2048.0,1024.0,512.0,512.0,1024.0,3072.0,3072.0,2048.0,3072.0,2048.0,10.0,4.0,2.0,12.0,10.0,12.0,12.0,10.0,8.0,2.0,12.0,10.0,9.3272109375,33.0
480.0,12.0,3072.0,3072.0,2048.0,1024.0,512.0,512.0,1024.0,3072.0,3072.0,2048.0,3072.0,2048.0,10.0,4.0,2.0,12.0,10.0,12.0,12.0,10.0,8.0,2.0,12.0,10.0,8.973658203125,35.0
480.0,12.0,3072.0,3072.0,2048.0,1024.0,512.0,512.0,1024.0,3072.0,3072.0,2048.0,3072.0,2048.0,10.0,4.0,2.0,12.0,10.0,12.0,12.0,10.0,8.0,2.0,12.0,10.0,9.1421953125,31.0
480.0,12.0,3072.0,3072.0,2048.0,1024.0,512.0,512.0,1024.0,3072.0,3072.0,2048.0,3072.0,2048.0,10.0,4.0,2.0,12.0,10.0,12.0,12.0,10.0,8.0,2.0,12.0,10.0,8.775212890625,31.0
600.0,8.0,2048.0,3072.0,512.0,2048.0,3072.0,3072.0,1024.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,4.0,6.0,8.0,8.0,10.0,8.0,10.0,-1.0,-1.0,-1.0,-1.0,8.10336572265625,28.0
600.0,8.0,2048.0,3072.0,512.0,2048.0,3072.0,3072.0,1024.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,4.0,6.0,8.0,8.0,10.0,8.0,10.0,-1.0,-1.0,-1.0,-1.0,7.9363369140625,33.0
600.0,8.0,2048.0,3072.0,512.0,2048.0,3072.0,3072.0,1024.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,4.0,6.0,8.0,8.0,10.0,8.0,10.0,-1.0,-1.0,-1.0,-1.0,7.8375537109375,34.0
600.0,8.0,2048.0,3072.0,512.0,2048.0,3072.0,3072.0,1024.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,4.0,6.0,8.0,8.0,10.0,8.0,10.0,-1.0,-1.0,-1.0,-1.0,7.83898828125,32.0
600.0,8.0,2048.0,3072.0,512.0,2048.0,3072.0,3072.0,1024.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,4.0,6.0,8.0,8.0,10.0,8.0,10.0,-1.0,-1.0,-1.0,-1.0,8.2860048828125,32.0
360.0,6.0,2048.0,2048.0,512.0,2048.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,10.0,8.0,10.0,4.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.997638671875,28.0
360.0,6.0,2048.0,2048.0,512.0,2048.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,10.0,8.0,10.0,4.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.595145263671875,30.0
360.0,6.0,2048.0,2048.0,512.0,2048.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,10.0,8.0,10.0,4.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.888026611328125,31.0
360.0,6.0,2048.0,2048.0,512.0,2048.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,10.0,8.0,10.0,4.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.9501455078125,31.0
360.0,6.0,2048.0,2048.0,512.0,2048.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,10.0,8.0,10.0,4.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.876802490234375,29.0
540.0,8.0,512.0,2048.0,1024.0,2048.0,3072.0,1024.0,3072.0,1024.0,-1.0,-1.0,-1.0,-1.0,4.0,12.0,4.0,10.0,12.0,2.0,10.0,2.0,-1.0,-1.0,-1.0,-1.0,7.165390625,27.0
540.0,8.0,512.0,2048.0,1024.0,2048.0,3072.0,1024.0,3072.0,1024.0,-1.0,-1.0,-1.0,-1.0,4.0,12.0,4.0,10.0,12.0,2.0,10.0,2.0,-1.0,-1.0,-1.0,-1.0,7.1213310546875,31.0
540.0,8.0,512.0,2048.0,1024.0,2048.0,3072.0,1024.0,3072.0,1024.0,-1.0,-1.0,-1.0,-1.0,4.0,12.0,4.0,10.0,12.0,2.0,10.0,2.0,-1.0,-1.0,-1.0,-1.0,7.174388671875,32.0
540.0,8.0,512.0,2048.0,1024.0,2048.0,3072.0,1024.0,3072.0,1024.0,-1.0,-1.0,-1.0,-1.0,4.0,12.0,4.0,10.0,12.0,2.0,10.0,2.0,-1.0,-1.0,-1.0,-1.0,6.89071630859375,30.0
540.0,8.0,512.0,2048.0,1024.0,2048.0,3072.0,1024.0,3072.0,1024.0,-1.0,-1.0,-1.0,-1.0,4.0,12.0,4.0,10.0,12.0,2.0,10.0,2.0,-1.0,-1.0,-1.0,-1.0,7.1392529296875,31.0
480.0,6.0,1024.0,512.0,2048.0,2048.0,2048.0,1024.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,6.0,8.0,12.0,6.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0597509765625,28.0
480.0,6.0,1024.0,512.0,2048.0,2048.0,2048.0,1024.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,6.0,8.0,12.0,6.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.07684765625,31.0
480.0,6.0,1024.0,512.0,2048.0,2048.0,2048.0,1024.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,6.0,8.0,12.0,6.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.02363525390625,30.0
480.0,6.0,1024.0,512.0,2048.0,2048.0,2048.0,1024.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,6.0,8.0,12.0,6.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.23496435546875,30.0
